sentence_id,review_id,sentence,context_before,context_after,sentence_index,annotations_json,annotation_status,source_dataset,source_record_index
HTL_S1693,HTL_R06468,也就算得上3星吧，房间不大临街有点吵。,一般的不能在一般的酒店。,房价根本就没有竞争力，旁边的新世界才238比这好的多。,1,,unlabeled,ChnSentiCorp_htl_all,6468
HTL_S1694,HTL_R05813,早餐不怎么样，价格偏高。,酒店环境还不错，装修也很好。,,1,,unlabeled,ChnSentiCorp_htl_all,5813
HTL_S1695,HTL_R07047,以后再也不住青年旅馆了！！！！,我住的是红楼青年旅馆，房间很小，设施和装修很陈旧，大大不符合三星的标准，更另我气愤的是提供的两条毛巾全是坏的，上面有明显的洞，毛巾掉在地上沾了泥土（毛巾掉在有水的地上被被鞋子踩了脚印），退房的时候服务员居然说毛巾有斑点，洗不干净了，让我按新毛巾的价格赔偿，太令人气愤了！！！！,,1,,unlabeled,ChnSentiCorp_htl_all,7047
HTL_S1696,HTL_R05533,当时答应说给我订房，还跟我确认了价格，结果其实根本就没订，还说跟我说的是下次如果我再订，他再帮我安排，再也没有下次了。,结果前台有两个员工说话很不礼貌，说我爱住不住，他们没房间就要让我退房，后来销售解决问题后，我还算满意，结果今天一给酒店打电话，才发现又被那个销售骗了。,如果不讲信用的酒店。,4,,unlabeled,ChnSentiCorp_htl_all,5533
HTL_S1697,HTL_R05559,宾馆免费提供代客联系出租车业务。,宾馆反馈2008年3月12日：1号楼中央空调，含暖气，免费宽带上网。,,5,,unlabeled,ChnSentiCorp_htl_all,5559
HTL_S1698,HTL_R02953,在推行环保方面做得比较到位，而且在菱湖公园旁边，环境不错。,,总体来说还可以，就是房间稍微偏小一点。,0,,unlabeled,ChnSentiCorp_htl_all,2953
HTL_S1699,HTL_R01149,"南楼房间还算干净,位置也还行,去景点都不远,打的起步费就够了,符合三星的标准",,,0,,unlabeled,ChnSentiCorp_htl_all,1149
HTL_S1700,HTL_R01657,毕竟加入了最佳西方的管理体系。,比去年有较大的进步，尤其服务方面。,早餐不错,1,,unlabeled,ChnSentiCorp_htl_all,1657
HTL_S1701,HTL_R06550,非常失望，其酒店的服务和周围的优雅环境很不相称.,服务基本上没有！,.,1,,unlabeled,ChnSentiCorp_htl_all,6550
HTL_S1702,HTL_R01612,房间内设施有些旧，但洗浴设备还不错，洗澡水温度好，水量大。,,比较卫生。,0,,unlabeled,ChnSentiCorp_htl_all,1612
HTL_S1703,HTL_R06096,热水器插座就设在花洒上方，感觉不安全。,房间大，但都是没有用的设施，比如麻将桌，又占地方，又没用。,,2,,unlabeled,ChnSentiCorp_htl_all,6096
HTL_S1704,HTL_R05450,以后不会再住，还是格林豪泰或如家比较好。,房间不干净，设施陈旧。,,1,,unlabeled,ChnSentiCorp_htl_all,5450
HTL_S1705,HTL_R01092,最后一件不爽的事，在携程网上订时，每房均送水果和小熊玩具，结果到了晚上也没人送，打电话一问，说是送给会员的！,真是让人很不爽。,当然最终还是送了，但是如果是送给会员的，就不应该在携程上标出。,5,,unlabeled,ChnSentiCorp_htl_all,1092
HTL_S1706,HTL_R03294,还有茶包，居然放绿茶的小竹篮上写着“有偿使用”，差点上当！,补充点评2008年6月11日：对了，电视机换台时画面居然会停滞片刻，非常奇怪。,总而言之，房间还是蛮干净的，设施也比较齐全。,12,,unlabeled,ChnSentiCorp_htl_all,3294
HTL_S1707,HTL_R02998,房间设施，布置都别致，很有特色，一进屋就不想出来啦，不过就像网友说的因为是木楼隔音很差，楼上一动，楼下就听上去很大声，好在我们是两对小夫妻一起去的，就住同一栋了，玩基本都在楼上，要睡了一对再下去睡，因为楼上风景比较好。,,而且我观察过了，确实是网友讲的8628位置最好，不过我们入住那天8628已经被人入住了，我们住8633、8634就差很多，只有二楼能看到海，但小木楼的环境真的很好啊，我们那栋门口就是个泳池，环境超美，下次有机会要多住一晚（这次只住了一晚，没欣赏够啊）补充点评2008年3月1日：我们碰的服务员都很亲切，入住退房都速度很快，一上岛就有个服务员问我们是不是住岛，很热心的帮我们把行李提上电瓶车然后送到房门口，下岛时也是免费的电瓶车送到码头，一路上很热心的帮我们讲解。,0,,unlabeled,ChnSentiCorp_htl_all,2998
HTL_S1708,HTL_R06492,年前去那里住，在携程上定的房间，订好9-12点之间到，结果10点到了哪里说没房，前台说要等半小时，结果等了50分钟才等到房间。,去上海住了6次了，3次住的哪里，也算老客户了吧。,到了房间发现空调是坏的，又让我等了50分钟才给我换到房间郁闷之极。,2,,unlabeled,ChnSentiCorp_htl_all,6492
HTL_S1709,HTL_R03120,马马乎乎，早餐稍弱，只有那小米粥好喝，其他的一般．电视频道比较少，不太符合五星级宾馆的标准．其他都还不错．,,,0,,unlabeled,ChnSentiCorp_htl_all,3120
HTL_S1710,HTL_R07159,设施老化，紧靠马路噪音太大。,,晚上楼上卫生间的水流声和空调噪音非常大，无法入眠，跟总台反映后，服务员姗姗来迟，强调就是如此。,0,,unlabeled,ChnSentiCorp_htl_all,7159
HTL_S1711,HTL_R06867,本人是看了其他客户点评决定预定此酒店的，但是到了酒店感到非常失望，一点也没有酒店气氛，正如其他点评所说“就一招待所”。,,服务员没有穿制服，好像是家庭作坊式管理，整个酒店也是冷冰冰的，空调开到30度一点也不感觉暖和，晚上加了床毯子还感觉冷。,0,,unlabeled,ChnSentiCorp_htl_all,6867
HTL_S1712,HTL_R03667,酒店不错，房间面积很大，早餐不怎么好在晋城这个地方算是不错的酒店了，我自己住过2次。,,,0,,unlabeled,ChnSentiCorp_htl_all,3667
HTL_S1713,HTL_R00268,酒店的服务还行，前台还算有求必答的。,浴室好像是新弄过了，还挺干净整洁的。,补充点评2008年6月21日：早餐在25楼，花色很少，很是一般了。,2,,unlabeled,ChnSentiCorp_htl_all,268
HTL_S1714,HTL_R07275,能想到的一切都差！！！！！,设施差，服务差，环境差。,"宾馆反馈2007年12月10日：酒店已注意到了,部分房间已开设改建",2,,unlabeled,ChnSentiCorp_htl_all,7275
HTL_S1715,HTL_R01419,"房间还算可以,只是价格性价比还需要努力,688元这个价格在郑州可以住其他宾馆了.",,,0,,unlabeled,ChnSentiCorp_htl_all,1419
HTL_S1716,HTL_R05751,入住后给的第一间房噪音巨大（前台肯定知道，故意给的），换第二间，外面大雨房间小雨（前台肯定也知道这个房间漏雨，故意的），换到第三间才能安稳睡个觉，这个酒店实在太烂了，服务不是一般的差。,这家酒店实在不敢恭维房间差，服务差，就是地方还可以，价格便宜。,,1,,unlabeled,ChnSentiCorp_htl_all,5751
HTL_S1717,HTL_R06354,补充点评2007年9月12日：离三孔有一段距离，有停车位。,招待所的水平，地毯很葬，卫生间很陈旧。,号称其装修和布置是儒家风格，但本人无论如何也没有看出来。,2,,unlabeled,ChnSentiCorp_htl_all,6354
HTL_S1718,HTL_R05389,欠缺理由为“由于全家酒店客房已满，所以没有任何多一个后备用品作替换”（这是酒店服务员原话）2酒店水壶内有残余物，约一元硬币那么厚。,1酒店基本需要用品没有，比如要求转换插头、水壶，也一律欠缺！,酒店服务员竟然说“知道这个情况，但是没有办法”！,1,,unlabeled,ChnSentiCorp_htl_all,5389
HTL_S1719,HTL_R00526,毛巾，浴巾看上去很干净。,单人间很小，单人床靠墙放，另外一般450mm宽。,,3,,unlabeled,ChnSentiCorp_htl_all,526
HTL_S1720,HTL_R05900,"而且酒店里什么东西都要钱,手能碰到的东西几乎都贴着价格,太恐怖了,以后免费请我住都不住了.","结果这个酒店,空调都没有,只有一个所谓的通风口,窗户又全订死了,只能伸个头出去透气,差点热死人了.",,2,,unlabeled,ChnSentiCorp_htl_all,5900
HTL_S1721,HTL_R02929,不错的酒店，设施很齐全，周到。,,特别是一些小的细节。,0,,unlabeled,ChnSentiCorp_htl_all,2929
HTL_S1722,HTL_R00002,酒店应该重视一下这个问题了。,早餐太差，无论去多少人，那边也不加食品的。,房间本身很好。,1,,unlabeled,ChnSentiCorp_htl_all,2
HTL_S1723,HTL_R01854,离西湖很近门童不错比较安静交通便利,,,0,,unlabeled,ChnSentiCorp_htl_all,1854
HTL_S1724,HTL_R04409,卫生总的是挺好～细节上，有点点瑕疵．我很喜欢房间的布局～周围的环境真的很安静，在旅途劳顿后睡了香香觉～嘿嘿，不过成都的门牌号不规范，找了一下下才找到的．服务相对还说是不错的了,,,0,,unlabeled,ChnSentiCorp_htl_all,4409
HTL_S1725,HTL_R02144,"性价比很好,设施很方便,适合家庭(3人以上)入住宾馆反馈2008年8月5日：非常感谢您的评价。",,欢迎您和家人一起光临！,0,,unlabeled,ChnSentiCorp_htl_all,2144
HTL_S1726,HTL_R03941,"环境和地理位置很好,房间有点旧,浴室也比较简单,出门TAXI不方便.",,"这次公务,要是去旅游还是住那里.",0,,unlabeled,ChnSentiCorp_htl_all,3941
HTL_S1727,HTL_R05149,也没看到有送水果和巧克力。,房间内通风不好有异味。,总体感觉跟四星差不多。,3,,unlabeled,ChnSentiCorp_htl_all,5149
HTL_S1728,HTL_R04627,房间还可以，位置比较偏，早餐不行，性价比还可以，下次还会入住．,,,0,,unlabeled,ChnSentiCorp_htl_all,4627
HTL_S1729,HTL_R05475,很有面子，去得那天天气冷，刚开始有点不太适应，要空调遥控器，说现在不提供；要加被子，说没有，当时很郁闷，不过做了兼职网管之后很快就提供了这两样东西，很开心另外，前台太小，性价比不高补充点评2007年10月22日：顺便说一下，前台竟然不知道长途电话的收费标准,宾馆竟然不能提供网络调试服务，我做了一次兼职的网管，呵呵！,,1,,unlabeled,ChnSentiCorp_htl_all,5475
HTL_S1730,HTL_R06352,我是11月份去住的，当时见网上评价不错。,,但到了才发现，总体感觉比较脏，11月份的北方天气了，房间内竟然还有苍蝇！,0,,unlabeled,ChnSentiCorp_htl_all,6352
HTL_S1731,HTL_R00892,"日本客人去苏州新区指定要住的酒店,外观很不错,很气派;室内环境也算对得起这个价钱.",,还不错.,0,,unlabeled,ChnSentiCorp_htl_all,892
HTL_S1732,HTL_R01605,不过说实在的酒店蛮偏僻的，如果自己没车还是不要考虑了。,买了自驾游的度假产品，酒店挺大挺气派。,可能是因为周日入住，加上酒店地点不在市区，故酒店中冷冷清清的，晚饭也只有我们一台生意。,1,,unlabeled,ChnSentiCorp_htl_all,1605
HTL_S1733,HTL_R07691,"3,酒店有股发霉的味道.","二楼的卡啦OK感觉很暧昧,电梯上有很""职业""的打扮怪异的女性出入.","4,酒",3,,unlabeled,ChnSentiCorp_htl_all,7691
HTL_S1734,HTL_R00450,散布在绿树间的一幢幢俄式两层别墅，环境没的说，幽静，就是知了叫得太起劲（他们要到晚上12点左右才休息，早上6点多就有醒来歌唱的了）。,7号晚上到的，9号中午撤的。,离海边5、6分钟路程。,1,,unlabeled,ChnSentiCorp_htl_all,450
HTL_S1735,HTL_R04518,4大2小去的，饭店总的来说还不错，吃的有点贵，没吃，离镇上远了点，进出多是打的，到镇上5-10块不等。,,住的房间抬头见山，相比镇上，比较幽静，有得有失吧，服务态度还不错吧。,0,,unlabeled,ChnSentiCorp_htl_all,4518
HTL_S1736,HTL_R06268,房间太小，过道太窄，隔音太差，加上卫生间漏水到地板，价格却比汉庭高出近100元，实在不值。,唯一优势是位置。,,1,,unlabeled,ChnSentiCorp_htl_all,6268
HTL_S1737,HTL_R07292,前台服务人员的态度差到极点！,,下次绝对不会再入住这家酒店了。,0,,unlabeled,ChnSentiCorp_htl_all,7292
HTL_S1738,HTL_R02783,酒店设施倒是满陈旧，不过一楼中餐厅的饭菜却很合我口味。,,一打听才知道是广东厨师，就为这个，我下次不住雅和了。,0,,unlabeled,ChnSentiCorp_htl_all,2783
HTL_S1739,HTL_R02827,总体感觉不错，性价比高、干净、安全、服务人员素质高、装修的质量比较好.,,还有周围吃饭地方多、超市购物方便，还不错。,0,,unlabeled,ChnSentiCorp_htl_all,2827
HTL_S1740,HTL_R03346,"性价比还不错的一家酒店,下次还会再去住的.","早餐一般,服务还好.",,2,,unlabeled,ChnSentiCorp_htl_all,3346
HTL_S1741,HTL_R05370,打电话想让他们寄回来，结果都在踢皮球，闹了半天还得回去拿。,酒店不像是五星的，最多三星标准，比较失望，两个房间的海景只能看到一个角，而且服务意识都没有，我们两个房间都忘了东西，结果都到蓬莱了还没人联系我们。,郁闷~~,1,,unlabeled,ChnSentiCorp_htl_all,5370
HTL_S1742,HTL_R05765,只住了一个晚上，房间很小，不过考虑到只是一个三星级的宾馆，要求也不能太高，但是房间里的设施很陈旧，而且有些设施明显坏很久了，也没有修理。,,我的信用卡不是国有四大银行的卡，不能做预售也就罢了，居然直接刷卡也不行，前台小姐居然说我的卡不是信用卡，狂晕，就算不认识visa标志，也应该认识银联的标志吧，怎么的也不会说连当成储蓄卡一样刷卡都不行吧！,0,,unlabeled,ChnSentiCorp_htl_all,5765
HTL_S1743,HTL_R07476,之前查阅了携程上的点评，最近的点评已经有大半年时间了，一厢情愿的以为酒店设施有所改善。,出于不信邪的原因，入住了该酒店。,但是，去了只能用三个来形容，差！,1,,unlabeled,ChnSentiCorp_htl_all,7476
HTL_S1744,HTL_R06647,早餐虽然是免费的，但是看到票价也要20呢，菜品实在是.,当然也有可能因为我们住的是3号楼，是不是有点成旧的关系？,.,4,,unlabeled,ChnSentiCorp_htl_all,6647
HTL_S1745,HTL_R06837,隔音实在太差，隔壁房间人睡觉打呼的声音你都能听见，就象在你耳边一样，一个晚上都没睡好，晕～实在差强人意，下次不会再住了！,,,0,,unlabeled,ChnSentiCorp_htl_all,6837
HTL_S1746,HTL_R04128,"在福州算是最好的酒店了,当然价格也是最贵的.",,"房间的各项设施都不错,虽然房间不算很大,但是装修简洁时尚,比较喜欢卫生间的装修.",0,,unlabeled,ChnSentiCorp_htl_all,4128
HTL_S1747,HTL_R00479,交通方便，房间比较干静宽敞，总体来讲还说得过去。,,,0,,unlabeled,ChnSentiCorp_htl_all,479
HTL_S1748,HTL_R05620,为什么我们每天订房间，就不送水果、咖啡！,,协程网上有果盘送的！,0,,unlabeled,ChnSentiCorp_htl_all,5620
HTL_S1749,HTL_R03905,位置也很好，离火车站很近，在二环内，在北京算是很便宜的酒店了~~~服务一般，不过主要是旅游，所以只要住的干净也没关系~~~总体还是不错的！,很实惠的酒店~~这次住的是经济房，没有独立的卫生间，但是房间很干净，没有提供一次性的洗濑用品，需要自带，很适合背包一族。,,1,,unlabeled,ChnSentiCorp_htl_all,3905
HTL_S1750,HTL_R00101,只可惜楼顶的中餐厅在停业装修，我挺喜欢这个餐厅的，正宗广东菜，希望下次来时复业了。,我住的行政房是全新的，有五星级标准*v*。,似乎酒店花了很多精力在装修更新。,1,,unlabeled,ChnSentiCorp_htl_all,101
HTL_S1751,HTL_R04942,"住的是豪华单人房,房间很大,但是空调明显不足,冷死了补充点评2008年1月25日：还有,房间灯光昏暗.",,,0,,unlabeled,ChnSentiCorp_htl_all,4942
HTL_S1752,HTL_R02158,早餐的刀叉用具放在西点处可能不明显，我们对没有及时关注到客人的需求表示歉意，欢迎您的再次光临。,"5天前的是市景房,酒店自升湖景房前台,僮,中西餐服都很好,商中心的女孩非常,然房修比,非平面型,但是用,清,床被很清,舒服,水也很清,中餐格也合理,位置很好,物方便,(但西湖有距,所以房景也有失望)不300多元是值得,(以前少有500元以下的酒店有如此高水平)下次去杭州都入住(不僮代叫到司宰了120元,此外,餐早餐段外客人提供刀叉,人家做手抓人)宾馆反馈2008年8月15日：客人的认可是我们努力的目标，我们会加强服务的细致化，人性化。",（参考信息：1.客人可乘坐民航大巴前往机场，15元/人次，酒店步行至上车点5分钟路程；2.门僮提供代叫出租车服务，客人可要求司机打计程表前往目的地。）,1,,unlabeled,ChnSentiCorp_htl_all,2158
HTL_S1753,HTL_R06235,房间又小又旧，早餐也没什么吃的，服务也不好，而且会有骚扰电话,酒店真的不怎么样，不知道怎么评上四星的。,,1,,unlabeled,ChnSentiCorp_htl_all,6235
HTL_S1754,HTL_R01904,入住的酒店设施有点老，电视机也不较小，跟500元的房价还是有点差距的，不过服务不错，当天还送了生日鲜花和水果。,,,0,,unlabeled,ChnSentiCorp_htl_all,1904
HTL_S1755,HTL_R01924,"早餐很一般,不像4星级的.","结帐的时候前台表示不能修改清单的内容,得去商务中心重新打印要花5块钱,这个比较不方便,其他酒店都可以免费改的.","总的来说,还是推荐的.",4,,unlabeled,ChnSentiCorp_htl_all,1924
HTL_S1756,HTL_R06757,在它旁边有一家12月1日刚刚开业的海悦酒店，468元促销价，简直是让我捡到了大便宜，除了酒店大堂比不上君悦，其他无论是从硬件设施，还是从人员服务，还是从早餐看都绝对的5星标准。,本来当时预定这个酒店就是为了地理位置好，比较方便，但是到了才发现周围有很多酒店可以选择。,就是由于是新酒店房间稍微有些味道，希望他们可以改进。,12,,unlabeled,ChnSentiCorp_htl_all,6757
HTL_S1757,HTL_R02137,如果可能的话，希望能把洗脸处的存水盖子修理好。,"很宽敞,非常好的地方。",应该是件简单的事。,1,,unlabeled,ChnSentiCorp_htl_all,2137
HTL_S1758,HTL_R06051,"房间设施象招待所，卫生间里的设备很久，房间的卫生很差免费注册网站导航宾馆索引服务说明关于携程诚聘英才代理合作广告业务联系我们Copyright1999-2008,ctrip.",,com.,0,,unlabeled,ChnSentiCorp_htl_all,6051
HTL_S1759,HTL_R06721,酒店房间一般，肯定不值755元，另外酒店的代客泊车有问题，退房后我们就拿着行李在门口等了足足半小时，有点气人。,这家酒店是携程推荐的（估计当时也只有这家了），酒店前台不错，遗忘了身份证还能在第二天一早打电话到房间核实，这点很好，没有在晚上打搅休息。,补充点评2008年3月21日：还有，导游是不是在前台有优先特权，我们很老实的排队，但是导游就可以在人缝里挤的很自由，而且接待员就当什么都没看见，照样给她办。,3,,unlabeled,ChnSentiCorp_htl_all,6721
HTL_S1760,HTL_R01430,在香港难得有那么大的房间，不过就是卫生间旧了一点。,,对于去香港血拼的人来说这是最好的选择，因为酒店就在海港城内，偌大的海港城逛一星期估计也难以逛全，逛累了还可以直接到酒店歇一歇,0,,unlabeled,ChnSentiCorp_htl_all,1430
HTL_S1761,HTL_R03797,室内的品种也很多，不过价格还是偏贵的。,温泉很大，喜欢室外的部分，空气非常好，就是水温大都偏热。,离市区还是很远的，吃饭的选择不多。,1,,unlabeled,ChnSentiCorp_htl_all,3797
HTL_S1762,HTL_R04071,保险柜，床头的闹钟和衣橱里的电熨斗烫衣板充分体现出作为商务酒店的特点，很周到。,床垫和枕头也是高品质的，空调很足，洗完澡穿着真丝的睡衣完全感觉不到室外正是0度的严寒，浴室也使同时设置了浴缸和淋浴房。,6楼有健身房和室内恒温泳池，31号一早晨自己到泳池里畅游了一下，29度，不冷，整个泳池只有我一个人，救生员也照样端坐在池边。,7,,unlabeled,ChnSentiCorp_htl_all,4071
HTL_S1763,HTL_R03873,"一个非常不错的太湖边酒店,我的运气不错，本来订的是一般房间，结果被升级到了行政套房.",,"酒店拥有绝美的风景，太湖就近在眼前,早上起来或者下午的时候，坐在房间里喝喝茶,看看风景别有风味.",0,,unlabeled,ChnSentiCorp_htl_all,3873
HTL_S1764,HTL_R00720,尽管这家酒店离市中心有点距离，但风景及服务特别好，酒店设施齐全，步行就能到海边，酒店也能为你联系司机并将早饭提前送到房间，不另外收取费用。,,酒店的餐饮口味也能基本上满足各种要求，下次来威海还住这家酒店。,0,,unlabeled,ChnSentiCorp_htl_all,720
HTL_S1765,HTL_R06402,"一直认为锦江各方面质量很高,性价比好,比如在西安我总是选择锦江之星.",,"但这个店,是我住锦江之星所获得的最差的印象地.",0,,unlabeled,ChnSentiCorp_htl_all,6402
HTL_S1766,HTL_R06781,"地段太偏,餐厅的饭菜味道不怎么样","电话服务生说装修已经一年了,当时住的时候就两个月左右,装修味太浓,呛的眼泪鼻子一大把的,而且前台服务员说他们的打折价比携程便宜,不知道这算不算房价倒挂???",,1,,unlabeled,ChnSentiCorp_htl_all,6781
HTL_S1767,HTL_R04903,"不足之处是山庄酒店菜色一般,入住那天不知为什么上不了网,虽然叫了人来查看,但还是未曾上网.","我07年10月19日入住,确实是休闲的好去处,有空还会去.",,1,,unlabeled,ChnSentiCorp_htl_all,4903
HTL_S1768,HTL_R02253,晚上很晚打电话咨询，接线生的态度都不错其他：麒麟阁的中餐很好吃，早餐种类也很多，不错不错,房间：住得商务大床房，房间大小还行（一个人住不需要太大），可惜我住的那间电话竟然被放到写字桌上，床头没有，希望能调整一下，方便住客，其他方面，房间很干净，就是有蚊子呵呵环境：本来环境应该还可以，可惜我入住的时候，外边正在修建高架桥，比较吵，幸好本人睡得比较实在，晚上听不见：）服务：这一项很满意，一进门就有门童帮忙拎行李，一直送到电梯口，大堂入住和退房手续办理的很快，态度也很好，离开时赶飞机，提前和酒店订好了出租车，下楼时候车已经等候在那里了，很方便。,,1,,unlabeled,ChnSentiCorp_htl_all,2253
HTL_S1769,HTL_R04743,因为害怕有蚊子所以特地带了蚊不叮去，没想到酒店在阳台上装了纱门，很不错。,房间比较宽敞，园景房的阳台上景观也不错。,特别提一下酒店的中餐厅用餐环境很好，透明落地玻璃旁用餐很舒服，味道也很不错。,2,,unlabeled,ChnSentiCorp_htl_all,4743
HTL_S1770,HTL_R06400,"房间陈旧,服务差,设备也陈旧.",,垃圾酒店!,0,,unlabeled,ChnSentiCorp_htl_all,6400
HTL_S1771,HTL_R03553,酒店设施比较新，环境也不错，能看到很漂亮的海景。,,餐厅服务一般，我们下午1点半到酒店，餐厅就没有什么可吃得了，想点的菜，基本都没有。,0,,unlabeled,ChnSentiCorp_htl_all,3553
HTL_S1772,HTL_R07625,上网的话价格贵的吓死你！,住在里面的是大量的旅行社的团队，乱糟糟的。,对于携程优先推介此酒店非常不满，绝对是给的返点比较多。,3,,unlabeled,ChnSentiCorp_htl_all,7625
HTL_S1773,HTL_R03037,酒店大堂的装饰也很有味道，我喜欢的。,早餐质量不错，最好能分吸烟区和非吸烟区。,总体性价比很高，值得再次入住。,5,,unlabeled,ChnSentiCorp_htl_all,3037
HTL_S1774,HTL_R01026,简单来讲，房间还好吧，大过万达假日。,,不过当时冰雪节比较贵，觉得没那么划算。,0,,unlabeled,ChnSentiCorp_htl_all,1026
HTL_S1775,HTL_R06306,但酒店设施较简单陈旧，感觉连二星的都比不上，房间隔音效果也不好，外面卡拉ok的声音听的清清楚楚，晚上要是失眠了可以听听歌。,前台服务态度挺好。,宾馆反馈2007年10月30日：尊敬的宾客：非常感谢您的光临及提出宝贵的意见，本酒店目前的房间设施设备是以简约时尚为前提，关于隔音改造工程正在完善中，相信我们会以更优质的服务和舒适的客房、便利的商务环境，迎接您的再次光临！,1,,unlabeled,ChnSentiCorp_htl_all,6306
HTL_S1776,HTL_R01417,比如游泳场就让我找半天，太偏了,酒店整体还不错，就是地段指引比较差，找一些酒店内的设施问好几个人才找到。,,1,,unlabeled,ChnSentiCorp_htl_all,1417
HTL_S1777,HTL_R01105,"酒店不好找,里面的环境还可以,打车不方便.",,,0,,unlabeled,ChnSentiCorp_htl_all,1105
HTL_S1778,HTL_R05033,中午打电话叫人来取洗衣，回答是：我没明白您的意思。,5.,我说有一件衣服要洗，对方立马回答要加急费，我说知道，这才沟通成功。,9,,unlabeled,ChnSentiCorp_htl_all,5033
HTL_S1779,HTL_R00501,作为老的四星酒店，房间依然很整洁，相当不错。,,机场接机服务很好，可以在车上办理入住手续，节省时间。,0,,unlabeled,ChnSentiCorp_htl_all,501
HTL_S1780,HTL_R01553,建议酒店在安排两间以上客人房间时，南北朝向搭配好，就更好了。,对该酒店总体感觉良好，以后再到临安还可以入住该酒店。,,1,,unlabeled,ChnSentiCorp_htl_all,1553
HTL_S1781,HTL_R06747,我说，我过了3时来，你们就说我携程定房无效，但你们在网上的介绍说离火车站0.5公里，吹牛皮，这又怎么解释。,此人态度十分恶劣，他说，你过了时间就不是携程定的房，如果算携程的，我们要付给携程每天**元，我们亏大了。,他说网上的介绍不是他写的，他没有责任。,30,,unlabeled,ChnSentiCorp_htl_all,6747
HTL_S1782,HTL_R07077,"要不是飞机到达时间22点才不会选择此酒店,外面飞机的声音很大,隔音效果很差,房间也一般.",,"晚上有骚扰电话,下次不会选择.",0,,unlabeled,ChnSentiCorp_htl_all,7077
HTL_S1783,HTL_R06416,服务很一般房间还可以条件比较一般价格没竞争力,,,0,,unlabeled,ChnSentiCorp_htl_all,6416
HTL_S1784,HTL_R03786,安全周到早餐也越做越好所以连续住过几次都不想更换别的酒店价格也适中,,,0,,unlabeled,ChnSentiCorp_htl_all,3786
HTL_S1785,HTL_R06985,位置比较好，但条件一般，居然空调是单冷的，前台服务非常冷淡,,,0,,unlabeled,ChnSentiCorp_htl_all,6985
HTL_S1786,HTL_R06594,"隔音太差,值班人员整夜看电视的声音,吵得我一夜未睡,床单有异味不干净,早晨起来身上都是红疹,",,,0,,unlabeled,ChnSentiCorp_htl_all,6594
HTL_S1787,HTL_R07034,国际饭店虽然挂牌3星，但是设施和服务差了一些，而且携程提供的价格不大有竞争力，在另外一个酒店：梅林大酒店住过两次，前台的价格就256，设施比国际要好不少。,,另外：邯郸现在有个赵王宾馆刚刚盖了新楼，是4星的，已经开始营业，住过一次，够4星标准，应该是邯郸目前最好的宾馆，标间前台的价格384，建议携程联系下。,0,,unlabeled,ChnSentiCorp_htl_all,7034
HTL_S1788,HTL_R07164,预订的内容不能保证，我订的双人床房间成了双人大床房间！,隔音效果差3.,,4,,unlabeled,ChnSentiCorp_htl_all,7164
HTL_S1789,HTL_R04606,非常喜欢居家的感觉，尽管逗留的时间只有两天，很多设备都用不上，但全套餐具、厨具以及餐桌、餐椅和DVD、音响，这一切，都给我家的感觉。,,与酒店的感觉实在不一样。,0,,unlabeled,ChnSentiCorp_htl_all,4606
HTL_S1790,HTL_R01106,房间嘛，就是3星了，地板的。,就大堂来说勘比5星，虽然入口在一个弄塘里。,我住的那间卫生间在房间最里面，其中一张床都快顶着浴室门口了，人要斜着走出来，有一次脚趾头勾到床单，差点率一跤！,4,,unlabeled,ChnSentiCorp_htl_all,1106
HTL_S1791,HTL_R04552,大不了转嫁到房费里面好了,反正就200出头的酒店也是相当的不错了，就是一般房间不带早餐让人不解，钱也不多啊。。。。,,2,,unlabeled,ChnSentiCorp_htl_all,4552
HTL_S1792,HTL_R01108,地点很方便，房间很舒服，服务也很好，就是价格不便宜啊！,,,0,,unlabeled,ChnSentiCorp_htl_all,1108
HTL_S1793,HTL_R00943,位置繁华，挨着中信大厦（暂时是广州最高的楼），房间很舒服，服务也非常好。,非常好。,价格也相对便宜。,1,,unlabeled,ChnSentiCorp_htl_all,943
HTL_S1794,HTL_R00656,"该酒店服务较好,位置也较优越,但出租车大部分不知道怎么走.",,,0,,unlabeled,ChnSentiCorp_htl_all,656
HTL_S1795,HTL_R02146,由于延安路上在进行轨道交通的施工，所以交通情况不是很好，一开始叫车都不知道能不能在延安路上叫。,,刚进去感觉不是很好，有股味道，房间内也是。,0,,unlabeled,ChnSentiCorp_htl_all,2146
HTL_S1796,HTL_R06331,据说是电脑系统问题，造成半个多小时都没有办成入住，而且总是爱搭不理；2.,前台服务很差劲。,入住后，发现房间没有及时整理，催促了好几次；3.,3,,unlabeled,ChnSentiCorp_htl_all,6331
HTL_S1797,HTL_R07303,3，深夜12点有色情电话。,小卖部里的东西，市场5-8倍。,转天问服务员，他们说是一楼的美发，和他们没关系。,3,,unlabeled,ChnSentiCorp_htl_all,7303
HTL_S1798,HTL_R00545,基本设施可以，服务热情。,,早餐一般，但有江西特色。,0,,unlabeled,ChnSentiCorp_htl_all,545
HTL_S1799,HTL_R00010,我住的是特色标间，所谓特色，是有些类似家的感觉。,,寝具不是单调的白色，是条纹和大格子的，感觉很温馨。,0,,unlabeled,ChnSentiCorp_htl_all,10
HTL_S1800,HTL_R00687,一切还行，就是对通过网络预订的房间为什么就不能灵活一点，半天房都是合情合理的啊，尤其是换住连锁酒店更应该提供方便。,,,0,,unlabeled,ChnSentiCorp_htl_all,687
